T,M,LW,LW_t,LW_heat,T_k
34.34343434,5.843434343,NaN,NaN,#VALUE!,307.3434343
34.34343434,5.909090909,NaN,NaN,#VALUE!,307.3434343
34.34343434,5.974747475,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.04040404,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.106060606,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.171717172,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.237373737,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.303030303,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.368686869,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.434343434,NaN,NaN,#VALUE!,307.3434343
34.34343434,6.5,NaN,NaN,#VALUE!,307.3434343
33.83838384,0,0,0.267672614,0.267672614,306.8383838
33.83838384,0.065656566,0.47,0.737672614,0.737672614,306.8383838
33.83838384,0.131313131,0.97,1.237672614,1.237672614,306.8383838
33.83838384,0.196969697,1.5,1.767672614,1.767672614,306.8383838
33.83838384,0.262626263,2.06,2.327672614,2.327672614,306.8383838
33.83838384,0.328282828,2.63,2.897672614,2.897672614,306.8383838
33.83838384,0.393939394,3.22,3.487672614,3.487672614,306.8383838
33.83838384,0.45959596,3.81,4.077672614,4.077672614,306.8383838
33.83838384,0.525252525,4.4,4.667672614,4.667672614,306.8383838
33.83838384,0.590909091,4.99,5.257672614,5.257672614,306.8383838
33.83838384,0.656565657,5.56,5.827672614,5.827672614,306.8383838
33.83838384,0.722222222,6.11,6.377672614,6.377672614,306.8383838
33.83838384,0.787878788,6.62,6.887672614,6.887672614,306.8383838
33.83838384,0.853535354,7.1,7.367672614,7.367672614,306.8383838
33.83838384,0.919191919,7.51,7.777672614,7.777672614,306.8383838
33.83838384,0.984848485,7.86,8.127672614,8.127672614,306.8383838
33.83838384,1.050505051,8.11,8.377672614,8.377672614,306.8383838
33.83838384,1.116161616,8.25,8.517672614,8.517672614,306.8383838
33.83838384,1.181818182,8.25,8.517672614,8.517672614,306.8383838
33.83838384,1.247474747,8.08,8.347672614,8.347672614,306.8383838
33.83838384,1.313131313,7.71,7.977672614,7.977672614,306.8383838
33.83838384,1.378787879,7.08,7.347672614,7.347672614,306.8383838
33.83838384,1.444444444,6.16,6.427672614,6.427672614,306.8383838
33.83838384,1.51010101,4.86,5.127672614,5.127672614,306.8383838
33.83838384,1.575757576,3.14,3.407672614,3.407672614,306.8383838
33.83838384,1.641414141,0.88,1.147672614,1.147672614,306.8383838
33.83838384,1.707070707,NaN,NaN,#VALUE!,306.8383838
33.83838384,1.772727273,NaN,NaN,#VALUE!,306.8383838
33.83838384,1.838383838,NaN,NaN,#VALUE!,306.8383838
33.83838384,1.904040404,NaN,NaN,#VALUE!,306.8383838
33.83838384,1.96969697,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.035353535,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.101010101,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.166666667,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.232323232,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.297979798,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.363636364,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.429292929,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.494949495,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.560606061,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.626262626,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.691919192,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.757575758,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.823232323,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.888888889,NaN,NaN,#VALUE!,306.8383838
33.83838384,2.954545455,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.02020202,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.085858586,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.151515152,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.217171717,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.282828283,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.348484848,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.414141414,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.47979798,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.545454545,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.611111111,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.676767677,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.742424242,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.808080808,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.873737374,NaN,NaN,#VALUE!,306.8383838
33.83838384,3.939393939,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.005050505,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.070707071,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.136363636,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.202020202,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.267676768,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.333333333,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.398989899,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.464646465,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.53030303,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.595959596,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.661616162,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.727272727,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.792929293,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.858585859,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.924242424,NaN,NaN,#VALUE!,306.8383838
33.83838384,4.98989899,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.055555556,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.121212121,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.186868687,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.252525253,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.318181818,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.383838384,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.449494949,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.515151515,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.580808081,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.646464646,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.712121212,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.777777778,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.843434343,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.909090909,NaN,NaN,#VALUE!,306.8383838
33.83838384,5.974747475,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.04040404,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.106060606,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.171717172,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.237373737,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.303030303,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.368686869,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.434343434,NaN,NaN,#VALUE!,306.8383838
33.83838384,6.5,NaN,NaN,#VALUE!,306.8383838
33.33333333,0,0,0.219899518,0.219899518,306.3333333
33.33333333,0.065656566,0.46,0.679899518,0.679899518,306.3333333
33.33333333,0.131313131,0.97,1.189899518,1.189899518,306.3333333
33.33333333,0.196969697,1.5,1.719899518,1.719899518,306.3333333
33.33333333,0.262626263,2.05,2.269899518,2.269899518,306.3333333
33.33333333,0.328282828,2.63,2.849899518,2.849899518,306.3333333
33.33333333,0.393939394,3.21,3.429899518,3.429899518,306.3333333
33.33333333,0.45959596,3.8,4.019899518,4.019899518,306.3333333
33.33333333,0.525252525,4.39,4.609899518,4.609899518,306.3333333
33.33333333,0.590909091,4.98,5.199899518,5.199899518,306.3333333
33.33333333,0.656565657,5.55,5.769899518,5.769899518,306.3333333
33.33333333,0.722222222,6.1,6.319899518,6.319899518,306.3333333
33.33333333,0.787878788,6.61,6.829899518,6.829899518,306.3333333
33.33333333,0.853535354,7.09,7.309899518,7.309899518,306.3333333
33.33333333,0.919191919,7.5,7.719899518,7.719899518,306.3333333
33.33333333,0.984848485,7.85,8.069899518,8.069899518,306.3333333
33.33333333,1.050505051,8.1,8.319899518,8.319899518,306.3333333
33.33333333,1.116161616,8.24,8.459899518,8.459899518,306.3333333
33.33333333,1.181818182,8.24,8.459899518,8.459899518,306.3333333
33.33333333,1.247474747,8.07,8.289899518,8.289899518,306.3333333
33.33333333,1.313131313,7.69,7.909899518,7.909899518,306.3333333
33.33333333,1.378787879,7.07,7.289899518,7.289899518,306.3333333
33.33333333,1.444444444,6.14,6.359899518,6.359899518,306.3333333
33.33333333,1.51010101,4.84,5.059899518,5.059899518,306.3333333
33.33333333,1.575757576,3.11,3.329899518,3.329899518,306.3333333
33.33333333,1.641414141,0.86,1.079899518,1.079899518,306.3333333
33.33333333,1.707070707,NaN,NaN,#VALUE!,306.3333333
33.33333333,1.772727273,NaN,NaN,#VALUE!,306.3333333
33.33333333,1.838383838,NaN,NaN,#VALUE!,306.3333333
33.33333333,1.904040404,NaN,NaN,#VALUE!,306.3333333
33.33333333,1.96969697,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.035353535,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.101010101,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.166666667,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.232323232,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.297979798,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.363636364,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.429292929,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.494949495,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.560606061,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.626262626,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.691919192,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.757575758,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.823232323,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.888888889,NaN,NaN,#VALUE!,306.3333333
33.33333333,2.954545455,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.02020202,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.085858586,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.151515152,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.217171717,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.282828283,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.348484848,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.414141414,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.47979798,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.545454545,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.611111111,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.676767677,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.742424242,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.808080808,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.873737374,NaN,NaN,#VALUE!,306.3333333
33.33333333,3.939393939,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.005050505,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.070707071,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.136363636,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.202020202,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.267676768,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.333333333,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.398989899,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.464646465,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.53030303,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.595959596,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.661616162,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.727272727,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.792929293,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.858585859,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.924242424,NaN,NaN,#VALUE!,306.3333333
33.33333333,4.98989899,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.055555556,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.121212121,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.186868687,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.252525253,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.318181818,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.383838384,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.449494949,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.515151515,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.580808081,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.646464646,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.712121212,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.777777778,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.843434343,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.909090909,NaN,NaN,#VALUE!,306.3333333
33.33333333,5.974747475,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.04040404,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.106060606,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.171717172,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.237373737,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.303030303,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.368686869,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.434343434,NaN,NaN,#VALUE!,306.3333333
33.33333333,6.5,NaN,NaN,#VALUE!,306.3333333
32.82828283,0,0,0.175629637,0.175629637,305.8282828
32.82828283,0.065656566,0.46,0.635629637,0.635629637,305.8282828
32.82828283,0.131313131,0.96,1.135629637,1.135629637,305.8282828
32.82828283,0.196969697,1.5,1.675629637,1.675629637,305.8282828
32.82828283,0.262626263,2.05,2.225629637,2.225629637,305.8282828
32.82828283,0.328282828,2.62,2.795629637,2.795629637,305.8282828
32.82828283,0.393939394,3.21,3.385629637,3.385629637,305.8282828
32.82828283,0.45959596,3.8,3.975629637,3.975629637,305.8282828
32.82828283,0.525252525,4.39,4.565629637,4.565629637,305.8282828
32.82828283,0.590909091,4.97,5.145629637,5.145629637,305.8282828
32.82828283,0.656565657,5.54,5.715629637,5.715629637,305.8282828
32.82828283,0.722222222,6.09,6.265629637,6.265629637,305.8282828
32.82828283,0.787878788,6.6,6.775629637,6.775629637,305.8282828
32.82828283,0.853535354,7.07,7.245629637,7.245629637,305.8282828
32.82828283,0.919191919,7.49,7.665629637,7.665629637,305.8282828
32.82828283,0.984848485,7.83,8.005629637,8.005629637,305.8282828
32.82828283,1.050505051,8.08,8.255629637,8.255629637,305.8282828
32.82828283,1.116161616,8.22,8.395629637,8.395629637,305.8282828
32.82828283,1.181818182,8.22,8.395629637,8.395629637,305.8282828
32.82828283,1.247474747,8.05,8.225629637,8.225629637,305.8282828
32.82828283,1.313131313,7.68,7.855629637,7.855629637,305.8282828
32.82828283,1.378787879,7.05,7.225629637,7.225629637,305.8282828
32.82828283,1.444444444,6.12,6.295629637,6.295629637,305.8282828
32.82828283,1.51010101,4.82,4.995629637,4.995629637,305.8282828
32.82828283,1.575757576,3.09,3.265629637,3.265629637,305.8282828
32.82828283,1.641414141,0.83,1.005629637,1.005629637,305.8282828
32.82828283,1.707070707,NaN,NaN,#VALUE!,305.8282828
32.82828283,1.772727273,NaN,NaN,#VALUE!,305.8282828
32.82828283,1.838383838,NaN,NaN,#VALUE!,305.8282828
32.82828283,1.904040404,NaN,NaN,#VALUE!,305.8282828
32.82828283,1.96969697,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.035353535,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.101010101,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.166666667,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.232323232,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.297979798,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.363636364,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.429292929,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.494949495,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.560606061,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.626262626,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.691919192,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.757575758,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.823232323,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.888888889,NaN,NaN,#VALUE!,305.8282828
32.82828283,2.954545455,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.02020202,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.085858586,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.151515152,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.217171717,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.282828283,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.348484848,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.414141414,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.47979798,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.545454545,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.611111111,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.676767677,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.742424242,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.808080808,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.873737374,NaN,NaN,#VALUE!,305.8282828
32.82828283,3.939393939,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.005050505,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.070707071,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.136363636,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.202020202,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.267676768,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.333333333,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.398989899,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.464646465,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.53030303,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.595959596,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.661616162,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.727272727,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.792929293,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.858585859,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.924242424,NaN,NaN,#VALUE!,305.8282828
32.82828283,4.98989899,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.055555556,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.121212121,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.186868687,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.252525253,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.318181818,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.383838384,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.449494949,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.515151515,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.580808081,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.646464646,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.712121212,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.777777778,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.843434343,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.909090909,NaN,NaN,#VALUE!,305.8282828
32.82828283,5.974747475,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.04040404,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.106060606,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.171717172,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.237373737,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.303030303,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.368686869,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.434343434,NaN,NaN,#VALUE!,305.8282828
32.82828283,6.5,NaN,NaN,#VALUE!,305.8282828
32.32323232,0,0,0.134868379,0.134868379,305.3232323
32.32323232,0.065656566,0.46,0.594868379,0.594868379,305.3232323
32.32323232,0.131313131,0.96,1.094868379,1.094868379,305.3232323
32.32323232,0.196969697,1.49,1.624868379,1.624868379,305.3232323
32.32323232,0.262626263,2.05,2.184868379,2.184868379,305.3232323
32.32323232,0.328282828,2.62,2.754868379,2.754868379,305.3232323
32.32323232,0.393939394,3.2,3.334868379,3.334868379,305.3232323
32.32323232,0.45959596,3.79,3.924868379,3.924868379,305.3232323
32.32323232,0.525252525,4.38,4.514868379,4.514868379,305.3232323
32.32323232,0.590909091,4.96,5.094868379,5.094868379,305.3232323
32.32323232,0.656565657,5.53,5.664868379,5.664868379,305.3232323
32.32323232,0.722222222,6.08,6.214868379,6.214868379,305.3232323
32.32323232,0.787878788,6.59,6.724868379,6.724868379,305.3232323
32.32323232,0.853535354,7.06,7.194868379,7.194868379,305.3232323
32.32323232,0.919191919,7.48,7.614868379,7.614868379,305.3232323
32.32323232,0.984848485,7.82,7.954868379,7.954868379,305.3232323
32.32323232,1.050505051,8.07,8.204868379,8.204868379,305.3232323
32.32323232,1.116161616,8.21,8.344868379,8.344868379,305.3232323
32.32323232,1.181818182,8.21,8.344868379,8.344868379,305.3232323
32.32323232,1.247474747,8.04,8.174868379,8.174868379,305.3232323
32.32323232,1.313131313,7.66,7.794868379,7.794868379,305.3232323
32.32323232,1.378787879,7.03,7.164868379,7.164868379,305.3232323
32.32323232,1.444444444,6.1,6.234868379,6.234868379,305.3232323
32.32323232,1.51010101,4.81,4.944868379,4.944868379,305.3232323
32.32323232,1.575757576,3.07,3.204868379,3.204868379,305.3232323
32.32323232,1.641414141,0.81,0.944868379,0.944868379,305.3232323
32.32323232,1.707070707,NaN,NaN,#VALUE!,305.3232323
32.32323232,1.772727273,NaN,NaN,#VALUE!,305.3232323
32.32323232,1.838383838,NaN,NaN,#VALUE!,305.3232323
32.32323232,1.904040404,NaN,NaN,#VALUE!,305.3232323
32.32323232,1.96969697,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.035353535,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.101010101,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.166666667,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.232323232,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.297979798,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.363636364,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.429292929,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.494949495,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.560606061,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.626262626,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.691919192,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.757575758,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.823232323,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.888888889,NaN,NaN,#VALUE!,305.3232323
32.32323232,2.954545455,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.02020202,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.085858586,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.151515152,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.217171717,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.282828283,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.348484848,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.414141414,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.47979798,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.545454545,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.611111111,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.676767677,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.742424242,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.808080808,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.873737374,NaN,NaN,#VALUE!,305.3232323
32.32323232,3.939393939,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.005050505,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.070707071,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.136363636,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.202020202,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.267676768,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.333333333,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.398989899,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.464646465,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.53030303,NaN,NaN,#VALUE!,305.3232323
32.32323232,4.595959596,NaN,NaN,#VALUE!,305.3232323
