T,T_k,M,LW,LW_h,LW_t
5.050505051,278.2005051,2.166666667,9.07,3.247104111,12.31914881
5.050505051,278.2005051,2.232323232,9.24,3.247104111,12.48256417
5.050505051,278.2005051,2.297979798,9.38,3.247104111,12.62738832
5.050505051,278.2005051,2.363636364,9.50,3.247104111,12.75195725
5.050505051,278.2005051,2.429292929,9.61,3.247104111,12.8544163
5.050505051,278.2005051,2.494949495,9.69,3.247104111,12.93273089
5.050505051,278.2005051,2.560606061,9.74,3.247104111,12.98463277
5.050505051,278.2005051,2.626262626,9.76,3.247104111,13.00760295
5.050505051,278.2005051,2.691919192,9.75,3.247104111,12.9988234
5.050505051,278.2005051,2.757575758,9.71,3.247104111,12.95515424
5.050505051,278.2005051,2.823232323,9.63,3.247104111,12.87305755
5.050505051,278.2005051,2.888888889,9.50,3.247104111,12.74856435
5.050505051,278.2005051,2.954545455,9.33,3.247104111,12.57719121
5.050505051,278.2005051,3.02020202,9.11,3.247104111,12.35386767
5.050505051,278.2005051,3.085858586,8.83,3.247104111,12.07284524
5.050505051,278.2005051,3.151515152,8.48,3.247104111,11.72757823
5.050505051,278.2005051,3.217171717,8.06,3.247104111,11.31060111
5.050505051,278.2005051,3.282828283,7.57,3.247104111,10.81336209
5.050505051,278.2005051,3.348484848,6.98,3.247104111,10.22604337
5.050505051,278.2005051,3.414141414,6.29,3.247104111,9.537328287
5.050505051,278.2005051,3.47979798,5.49,3.247104111,8.734116208
5.050505051,278.2005051,3.545454545,4.55,3.247104111,7.80119566
5.050505051,278.2005051,3.611111111,3.47,3.247104111,6.720820174
5.050505051,278.2005051,3.676767677,2.23,3.247104111,5.472203517
5.050505051,278.2005051,3.742424242,0.78,3.247104111,4.030860047
5.050505051,278.2005051,3.808080808,-0.88,3.247104111,2.367809581
5.050505051,278.2005051,3.873737374,-2.80,3.247104111,0.448571511
5.050505051,278.2005051,3.939393939,-5.02,3.247104111,-1.76817305
5.050505051,278.2005051,4.005050505,-7.58,3.247104111,-4.332241816
5.050505051,278.2005051,4.070707071,-10.55,3.247104111,-7.304163789
5.050505051,278.2005051,4.136363636,-14.01,3.247104111,-10.7581074
5.050505051,278.2005051,4.202020202,-18.03,3.247104111,-14.78581524
5.050505051,278.2005051,4.267676768,-22.75,3.247104111,-19.50199543
5.050505051,278.2005051,4.333333333,-28.30,3.247104111,-25.05186827
5.050505051,278.2005051,4.398989899,-34.87,3.247104111,-31.62200839
5.050505051,278.2005051,4.464646465,-42.70,3.247104111,-39.45633566
5.050505051,278.2005051,4.53030303,-52.13,3.247104111,-48.88067255
5.050505051,278.2005051,4.595959596,-63.59,3.247104111,-60.34210987
5.050505051,278.2005051,4.661616162,-77.72,3.247104111,-74.47581703
5.050505051,278.2005051,4.727272727,-95.47,3.247104111,-92.22679456
5.050505051,278.2005051,4.792929293,NaN,3.247104111,NaN
5.050505051,278.2005051,4.858585859,NaN,3.247104111,NaN
5.050505051,278.2005051,4.924242424,NaN,3.247104111,NaN
5.050505051,278.2005051,4.98989899,NaN,3.247104111,NaN
5.050505051,278.2005051,5.055555556,NaN,3.247104111,NaN
5.050505051,278.2005051,5.121212121,NaN,3.247104111,NaN
5.050505051,278.2005051,5.186868687,NaN,3.247104111,NaN
5.050505051,278.2005051,5.252525253,NaN,3.247104111,NaN
5.050505051,278.2005051,5.318181818,NaN,3.247104111,NaN
5.050505051,278.2005051,5.383838384,NaN,3.247104111,NaN
5.050505051,278.2005051,5.449494949,NaN,3.247104111,NaN
5.050505051,278.2005051,5.515151515,NaN,3.247104111,NaN
5.050505051,278.2005051,5.580808081,NaN,3.247104111,NaN
5.050505051,278.2005051,5.646464646,NaN,3.247104111,NaN
5.050505051,278.2005051,5.712121212,NaN,3.247104111,NaN
5.050505051,278.2005051,5.777777778,NaN,3.247104111,NaN
5.050505051,278.2005051,5.843434343,NaN,3.247104111,NaN
5.050505051,278.2005051,5.909090909,NaN,3.247104111,NaN
5.050505051,278.2005051,5.974747475,NaN,3.247104111,NaN
5.050505051,278.2005051,6.04040404,NaN,3.247104111,NaN
5.050505051,278.2005051,6.106060606,NaN,3.247104111,NaN
5.050505051,278.2005051,6.171717172,NaN,3.247104111,NaN
5.050505051,278.2005051,6.237373737,NaN,3.247104111,NaN
5.050505051,278.2005051,6.303030303,NaN,3.247104111,NaN
5.050505051,278.2005051,6.368686869,NaN,3.247104111,NaN
5.050505051,278.2005051,6.434343434,NaN,3.247104111,NaN
5.050505051,278.2005051,6.5,NaN,3.247104111,NaN
4.545454545,277.6954545,0,0.00,3.406518683,3.406518683
4.545454545,277.6954545,0.065656566,0.20,3.406518683,3.610093871
4.545454545,277.6954545,0.131313131,0.42,3.406518683,3.82764556
4.545454545,277.6954545,0.196969697,0.66,3.406518683,4.065067095
4.545454545,277.6954545,0.262626263,0.91,3.406518683,4.319399327
4.545454545,277.6954545,0.328282828,1.18,3.406518683,4.58782386
4.545454545,277.6954545,0.393939394,1.46,3.406518683,4.867944084
4.545454545,277.6954545,0.45959596,1.75,3.406518683,5.157711557
4.545454545,277.6954545,0.525252525,2.05,3.406518683,5.45535915
4.545454545,277.6954545,0.590909091,2.35,3.406518683,5.759353597
4.545454545,277.6954545,0.656565657,2.66,3.406518683,6.068331109
4.545454545,277.6954545,0.722222222,2.97,3.406518683,6.381069464
4.545454545,277.6954545,0.787878788,3.29,3.406518683,6.696470406
4.545454545,277.6954545,0.853535354,3.61,3.406518683,7.013520713
4.545454545,277.6954545,0.919191919,3.92,3.406518683,7.331285361
4.545454545,277.6954545,0.984848485,4.24,3.406518683,7.64889627
4.545454545,277.6954545,1.050505051,4.56,3.406518683,7.965527402
4.545454545,277.6954545,1.116161616,4.87,3.406518683,8.280392994
4.545454545,277.6954545,1.181818182,5.19,3.406518683,8.592741136
4.545454545,277.6954545,1.247474747,5.50,3.406518683,8.901833303
4.545454545,277.6954545,1.313131313,5.80,3.406518683,9.206947894
4.545454545,277.6954545,1.378787879,6.10,3.406518683,9.507367164
4.545454545,277.6954545,1.444444444,6.40,3.406518683,9.802369516
4.545454545,277.6954545,1.51010101,6.68,3.406518683,10.09122969
4.545454545,277.6954545,1.575757576,6.97,3.406518683,10.37319887
4.545454545,277.6954545,1.641414141,7.24,3.406518683,10.64750765
4.545454545,277.6954545,1.707070707,7.51,3.406518683,10.91335931
4.545454545,277.6954545,1.772727273,7.76,3.406518683,11.1699133
4.545454545,277.6954545,1.838383838,8.01,3.406518683,11.41628251
4.545454545,277.6954545,1.904040404,8.25,3.406518683,11.65152905
4.545454545,277.6954545,1.96969697,8.47,3.406518683,11.87464499
4.545454545,277.6954545,2.035353535,8.68,3.406518683,12.08454543
4.545454545,277.6954545,2.101010101,8.87,3.406518683,12.28006108
4.545454545,277.6954545,2.166666667,9.05,3.406518683,12.45991909
4.545454545,277.6954545,2.232323232,9.22,3.406518683,12.62273339
4.545454545,277.6954545,2.297979798,9.36,3.406518683,12.76697851
4.545454545,277.6954545,2.363636364,9.48,3.406518683,12.89099265
4.545454545,277.6954545,2.429292929,9.59,3.406518683,12.99292473
4.545454545,277.6954545,2.494949495,9.66,3.406518683,13.07074382
4.545454545,277.6954545,2.560606061,9.72,3.406518683,13.12218553
4.545454545,277.6954545,2.626262626,9.74,3.406518683,13.14473505
4.545454545,277.6954545,2.691919192,9.73,3.406518683,13.13557931
4.545454545,277.6954545,2.757575758,9.69,3.406518683,13.09158338
4.545454545,277.6954545,2.823232323,9.60,3.406518683,13.00921535
4.545454545,277.6954545,2.888888889,9.48,3.406518683,12.88451266
4.545454545,277.6954545,2.954545455,9.31,3.406518683,12.71299918
4.545454545,277.6954545,3.02020202,9.08,3.406518683,12.48961262
4.545454545,277.6954545,3.085858586,8.80,3.406518683,12.20861369
4.545454545,277.6954545,3.151515152,8.46,3.406518683,11.86346717
4.545454545,277.6954545,3.217171717,8.04,3.406518683,11.44671929
4.545454545,277.6954545,3.282828283,7.54,3.406518683,10.94983192
4.545454545,277.6954545,3.348484848,6.96,3.406518683,10.36300258
4.545454545,277.6954545,3.414141414,6.27,3.406518683,9.674932294
4.545454545,277.6954545,3.47979798,5.47,3.406518683,8.872541019
4.545454545,277.6954545,3.545454545,4.53,3.406518683,7.940640921
4.545454545,277.6954545,3.611111111,3.45,3.406518683,6.861512798
4.545454545,277.6954545,3.676767677,2.21,3.406518683,5.614403077
4.545454545,277.6954545,3.742424242,0.77,3.406518683,4.174863693
4.545454545,277.6954545,3.808080808,-0.89,3.406518683,2.513957636
4.545454545,277.6954545,3.873737374,-2.81,3.406518683,0.597259429
4.545454545,277.6954545,3.939393939,-5.02,3.406518683,-1.616488566
4.545454545,277.6954545,4.005050505,-7.58,3.406518683,-4.177029924
4.545454545,277.6954545,4.070707071,-10.55,3.406518683,-7.144797524
4.545454545,277.6954545,4.136363636,-14.00,3.406518683,-10.59385364
4.545454545,277.6954545,4.202020202,-18.02,3.406518683,-14.61580168
4.545454545,277.6954545,4.267676768,-22.73,3.406518683,-19.32518088
4.545454545,277.6954545,4.333333333,-28.27,3.406518683,-24.86699846
4.545454545,277.6954545,4.398989899,-34.83,3.406518683,-31.42755834
4.545454545,277.6954545,4.464646465,-42.66,3.406518683,-39.25043071
4.545454545,277.6954545,4.53030303,-52.07,3.406518683,-48.6609808
4.545454545,277.6954545,4.595959596,-63.51,3.406518683,-60.10568272
4.545454545,277.6954545,4.661616162,-77.63,3.406518683,-74.2188584
4.545454545,277.6954545,4.727272727,-95.35,3.406518683,-91.9443003
4.545454545,277.6954545,4.792929293,NaN,3.406518683,NaN
4.545454545,277.6954545,4.858585859,NaN,3.406518683,NaN
4.545454545,277.6954545,4.924242424,NaN,3.406518683,NaN
4.545454545,277.6954545,4.98989899,NaN,3.406518683,NaN
4.545454545,277.6954545,5.055555556,NaN,3.406518683,NaN
4.545454545,277.6954545,5.121212121,NaN,3.406518683,NaN
4.545454545,277.6954545,5.186868687,NaN,3.406518683,NaN
4.545454545,277.6954545,5.252525253,NaN,3.406518683,NaN
4.545454545,277.6954545,5.318181818,NaN,3.406518683,NaN
4.545454545,277.6954545,5.383838384,NaN,3.406518683,NaN
4.545454545,277.6954545,5.449494949,NaN,3.406518683,NaN
4.545454545,277.6954545,5.515151515,NaN,3.406518683,NaN
4.545454545,277.6954545,5.580808081,NaN,3.406518683,NaN
4.545454545,277.6954545,5.646464646,NaN,3.406518683,NaN
4.545454545,277.6954545,5.712121212,NaN,3.406518683,NaN
4.545454545,277.6954545,5.777777778,NaN,3.406518683,NaN
4.545454545,277.6954545,5.843434343,NaN,3.406518683,NaN
4.545454545,277.6954545,5.909090909,NaN,3.406518683,NaN
4.545454545,277.6954545,5.974747475,NaN,3.406518683,NaN
4.545454545,277.6954545,6.04040404,NaN,3.406518683,NaN
4.545454545,277.6954545,6.106060606,NaN,3.406518683,NaN
4.545454545,277.6954545,6.171717172,NaN,3.406518683,NaN
4.545454545,277.6954545,6.237373737,NaN,3.406518683,NaN
4.545454545,277.6954545,6.303030303,NaN,3.406518683,NaN
4.545454545,277.6954545,6.368686869,NaN,3.406518683,NaN
4.545454545,277.6954545,6.434343434,NaN,3.406518683,NaN
4.545454545,277.6954545,6.5,NaN,3.406518683,NaN
4.04040404,277.190404,0,0.00,3.569743272,3.569743272
4.04040404,277.190404,0.065656566,0.20,3.569743272,3.773042579
4.04040404,277.190404,0.131313131,0.42,3.569743272,3.990309361
4.04040404,277.190404,0.196969697,0.66,3.569743272,4.227421104
4.04040404,277.190404,0.262626263,0.91,3.569743272,4.481414575
4.04040404,277.190404,0.328282828,1.18,3.569743272,4.7494705
4.04040404,277.190404,0.393939394,1.46,3.569743272,5.029192426
4.04040404,277.190404,0.45959596,1.75,3.569743272,5.318532576
4.04040404,277.190404,0.525252525,2.05,3.569743272,5.615725302
4.04040404,277.190404,0.590909091,2.35,3.569743272,5.919238333
4.04040404,277.190404,0.656565657,2.66,3.569743272,6.227709426
4.04040404,277.190404,0.722222222,2.97,3.569743272,6.539917921
4.04040404,277.190404,0.787878788,3.29,3.569743272,6.854767139
4.04040404,277.190404,0.853535354,3.60,3.569743272,7.17124549
4.04040404,277.190404,0.919191919,3.92,3.569743272,7.48841959
4.04040404,277.190404,0.984848485,4.24,3.569743272,7.805422991
4.04040404,277.190404,1.050505051,4.55,3.569743272,8.121431312
4.04040404,277.190404,1.116161616,4.87,3.569743272,8.43566044
4.04040404,277.190404,1.181818182,5.18,3.569743272,8.747360097
4.04040404,277.190404,1.247474747,5.49,3.569743272,9.055793416
4.04040404,277.190404,1.313131313,5.79,3.569743272,9.360240439
4.04040404,277.190404,1.378787879,6.09,3.569743272,9.659985358
4.04040404,277.190404,1.444444444,6.38,3.569743272,9.954308525
4.04040404,277.190404,1.51010101,6.67,3.569743272,10.24248243
4.04040404,277.190404,1.575757576,6.95,3.569743272,10.52376731
4.04040404,277.190404,1.641414141,7.23,3.569743272,10.79739009
4.04040404,277.190404,1.707070707,7.49,3.569743272,11.06255725
4.04040404,277.190404,1.772727273,7.75,3.569743272,11.31843007
4.04040404,277.190404,1.838383838,7.99,3.569743272,11.56412346
4.04040404,277.190404,1.904040404,8.23,3.569743272,11.79870133
4.04040404,277.190404,1.96969697,8.45,3.569743272,12.02115778
4.04040404,277.190404,2.035353535,8.66,3.569743272,12.23041021
4.04040404,277.190404,2.101010101,8.86,3.569743272,12.42529159
4.04040404,277.190404,2.166666667,9.03,3.569743272,12.60453151
4.04040404,277.190404,2.232323232,9.20,3.569743272,12.76674629
4.04040404,277.190404,2.297979798,9.34,3.569743272,12.91041391
4.04040404,277.190404,2.363636364,9.46,3.569743272,13.03387481
4.04040404,277.190404,2.429292929,9.57,3.569743272,13.13528148
4.04040404,277.190404,2.494949495,9.64,3.569743272,13.21260661
4.04040404,277.190404,2.560606061,9.69,3.569743272,13.26358969
4.04040404,277.190404,2.626262626,9.72,3.569743272,13.28572008
4.04040404,277.190404,2.691919192,9.71,3.569743272,13.27618968
4.04040404,277.190404,2.757575758,9.66,3.569743272,13.23186852
4.04040404,277.190404,2.823232323,9.58,3.569743272,13.14923065
4.04040404,277.190404,2.888888889,9.45,3.569743272,13.02432
4.04040404,277.190404,2.954545455,9.28,3.569743272,12.85266769
4.04040404,277.190404,3.02020202,9.06,3.569743272,12.6292196
4.04040404,277.190404,3.085858586,8.78,3.569743272,12.34824566
4.04040404,277.190404,3.151515152,8.43,3.569743272,12.00322109
4.04040404,277.190404,3.217171717,8.02,3.569743272,11.58670391
4.04040404,277.190404,3.282828283,7.52,3.569743272,11.09016964
4.04040404,277.190404,3.348484848,6.93,3.569743272,10.50383111
4.04040404,277.190404,3.414141414,6.25,3.569743272,9.81640706
4.04040404,277.190404,3.47979798,5.45,3.569743272,9.014837995
4.04040404,277.190404,3.545454545,4.51,3.569743272,8.083959736
4.04040404,277.190404,3.611111111,3.44,3.569743272,7.006080337
4.04040404,277.190404,3.676767677,2.19,3.569743272,5.760478896
4.04040404,277.190404,3.742424242,0.75,3.569743272,4.322744939
4.04040404,277.190404,3.808080808,-0.91,3.569743272,2.663983953
4.04040404,277.190404,3.873737374,-2.82,3.569743272,0.749827486
4.04040404,277.190404,3.939393939,-5.03,3.569743272,-1.460922714
4.04040404,277.190404,4.005050505,-7.59,3.569743272,-4.017933411
4.04040404,277.190404,4.070707071,-10.55,3.569743272,-6.981547635
4.04040404,277.190404,4.136363636,-14.00,3.569743272,-10.42571528
4.04040404,277.190404,4.202020202,-18.01,3.569743272,-14.44190247
4.04040404,277.190404,4.267676768,-22.71,3.569743272,-19.14447995
4.04040404,277.190404,4.333333333,-28.25,3.569743272,-24.67824135
4.04040404,277.190404,4.398989899,-34.80,3.569743272,-31.2292204
4.04040404,277.190404,4.464646465,-42.61,3.569743272,-39.04063801
4.04040404,277.190404,4.53030303,-52.01,3.569743272,-48.43740041
4.04040404,277.190404,4.595959596,-63.44,3.569743272,-59.8653676
4.04040404,277.190404,4.661616162,-77.53,3.569743272,-73.95801255
4.04040404,277.190404,4.727272727,-95.23,3.569743272,-91.65792117
4.04040404,277.190404,4.792929293,NaN,3.569743272,NaN
4.04040404,277.190404,4.858585859,NaN,3.569743272,NaN
4.04040404,277.190404,4.924242424,NaN,3.569743272,NaN
4.04040404,277.190404,4.98989899,NaN,3.569743272,NaN
4.04040404,277.190404,5.055555556,NaN,3.569743272,NaN
4.04040404,277.190404,5.121212121,NaN,3.569743272,NaN
4.04040404,277.190404,5.186868687,NaN,3.569743272,NaN
4.04040404,277.190404,5.252525253,NaN,3.569743272,NaN
4.04040404,277.190404,5.318181818,NaN,3.569743272,NaN
4.04040404,277.190404,5.383838384,NaN,3.569743272,NaN
4.04040404,277.190404,5.449494949,NaN,3.569743272,NaN
4.04040404,277.190404,5.515151515,NaN,3.569743272,NaN
4.04040404,277.190404,5.580808081,NaN,3.569743272,NaN
4.04040404,277.190404,5.646464646,NaN,3.569743272,NaN
4.04040404,277.190404,5.712121212,NaN,3.569743272,NaN
4.04040404,277.190404,5.777777778,NaN,3.569743272,NaN
4.04040404,277.190404,5.843434343,NaN,3.569743272,NaN
4.04040404,277.190404,5.909090909,NaN,3.569743272,NaN
4.04040404,277.190404,5.974747475,NaN,3.569743272,NaN
4.04040404,277.190404,6.04040404,NaN,3.569743272,NaN
4.04040404,277.190404,6.106060606,NaN,3.569743272,NaN
4.04040404,277.190404,6.171717172,NaN,3.569743272,NaN
4.04040404,277.190404,6.237373737,NaN,3.569743272,NaN
4.04040404,277.190404,6.303030303,NaN,3.569743272,NaN
4.04040404,277.190404,6.368686869,NaN,3.569743272,NaN
4.04040404,277.190404,6.434343434,NaN,3.569743272,NaN
4.04040404,277.190404,6.5,NaN,3.569743272,NaN
3.535353535,276.6853535,0,0.00,3.736783289,3.736783289
3.535353535,276.6853535,0.065656566,0.20,3.736783289,3.939806371
3.535353535,276.6853535,0.131313131,0.42,3.736783289,4.156788168
3.535353535,276.6853535,0.196969697,0.66,3.736783289,4.393589846
3.535353535,276.6853535,0.262626263,0.91,3.736783289,4.647244528
3.535353535,276.6853535,0.328282828,1.18,3.736783289,4.91493194
3.535353535,276.6853535,0.393939394,1.46,3.736783289,5.194255797
3.535353535,276.6853535,0.45959596,1.75,3.736783289,5.483169099
3.535353535,276.6853535,0.525252525,2.04,3.736783289,5.779907312
3.535353535,276.6853535,0.590909091,2.35,3.736783289,6.082939524
3.535353535,276.6853535,0.656565657,2.65,3.736783289,6.390904898
3.535353535,276.6853535,0.722222222,2.97,3.736783289,6.702584332
3.535353535,276.6853535,0.787878788,3.28,3.736783289,7.016882713
3.535353535,276.6853535,0.853535354,3.60,3.736783289,7.332790073
3.535353535,276.6853535,0.919191919,3.91,3.736783289,7.649374665
3.535353535,276.6853535,0.984848485,4.23,3.736783289,7.965771662
3.535353535,276.6853535,1.050505051,4.54,3.736783289,8.281158335
3.535353535,276.6853535,1.116161616,4.86,3.736783289,8.594752214
3.535353535,276.6853535,1.181818182,5.17,3.736783289,8.905804649
3.535353535,276.6853535,1.247474747,5.48,3.736783289,9.213580423
3.535353535,276.6853535,1.313131313,5.78,3.736783289,9.517361218
3.535353535,276.6853535,1.378787879,6.08,3.736783289,9.816432877
3.535353535,276.6853535,1.444444444,6.37,3.736783289,10.11007772
3.535353535,276.6853535,1.51010101,6.66,3.736783289,10.39757029
3.535353535,276.6853535,1.575757576,6.94,3.736783289,10.67816812
3.535353535,276.6853535,1.641414141,7.21,3.736783289,10.95110786
3.535353535,276.6853535,1.707070707,7.48,3.736783289,11.215592
3.535353535,276.6853535,1.772727273,7.73,3.736783289,11.47078515
3.535353535,276.6853535,1.838383838,7.98,3.736783289,11.71580422
3.535353535,276.6853535,1.904040404,8.21,3.736783289,11.94971492
3.535353535,276.6853535,1.96969697,8.43,3.736783289,12.17151341
