T,M,LW,LW_t,LW_h,T_k
47.97979798,2.626262626,12.69,15.69565671,15.69565671,320.979798
47.97979798,2.691919192,12.95,15.95565671,15.95565671,320.979798
47.97979798,2.757575758,13.2,16.20565671,16.20565671,320.979798
47.97979798,2.823232323,13.44,16.44565671,16.44565671,320.979798
47.97979798,2.888888889,13.68,16.68565671,16.68565671,320.979798
47.97979798,2.954545455,13.91,16.91565671,16.91565671,320.979798
47.97979798,3.02020202,14.14,17.14565671,17.14565671,320.979798
47.97979798,3.085858586,14.36,17.36565671,17.36565671,320.979798
47.97979798,3.151515152,14.57,17.57565671,17.57565671,320.979798
47.97979798,3.217171717,14.77,17.77565671,17.77565671,320.979798
47.97979798,3.282828283,14.97,17.97565671,17.97565671,320.979798
47.97979798,3.348484848,15.16,18.16565671,18.16565671,320.979798
47.97979798,3.414141414,15.34,18.34565671,18.34565671,320.979798
47.97979798,3.47979798,15.51,18.51565671,18.51565671,320.979798
47.97979798,3.545454545,15.67,18.67565671,18.67565671,320.979798
47.97979798,3.611111111,15.83,18.83565671,18.83565671,320.979798
47.97979798,3.676767677,15.97,18.97565671,18.97565671,320.979798
47.97979798,3.742424242,16.1,19.10565671,19.10565671,320.979798
47.97979798,3.808080808,16.23,19.23565671,19.23565671,320.979798
47.97979798,3.873737374,16.34,19.34565671,19.34565671,320.979798
47.97979798,3.939393939,16.44,19.44565671,19.44565671,320.979798
47.97979798,4.005050505,16.53,19.53565671,19.53565671,320.979798
47.97979798,4.070707071,16.6,19.60565671,19.60565671,320.979798
47.97979798,4.136363636,16.67,19.67565671,19.67565671,320.979798
47.97979798,4.202020202,16.72,19.72565671,19.72565671,320.979798
47.97979798,4.267676768,16.75,19.75565671,19.75565671,320.979798
47.97979798,4.333333333,16.78,19.78565671,19.78565671,320.979798
47.97979798,4.398989899,16.78,19.78565671,19.78565671,320.979798
47.97979798,4.464646465,16.78,19.78565671,19.78565671,320.979798
47.97979798,4.53030303,16.75,19.75565671,19.75565671,320.979798
47.97979798,4.595959596,16.71,19.71565671,19.71565671,320.979798
47.97979798,4.661616162,16.65,19.65565671,19.65565671,320.979798
47.97979798,4.727272727,16.58,19.58565671,19.58565671,320.979798
47.97979798,4.792929293,16.48,19.48565671,19.48565671,320.979798
47.97979798,4.858585859,16.37,19.37565671,19.37565671,320.979798
47.97979798,4.924242424,16.23,19.23565671,19.23565671,320.979798
47.97979798,4.98989899,16.08,19.08565671,19.08565671,320.979798
47.97979798,5.055555556,15.9,18.90565671,18.90565671,320.979798
47.97979798,5.121212121,15.7,18.70565671,18.70565671,320.979798
47.97979798,5.186868687,15.47,18.47565671,18.47565671,320.979798
47.97979798,5.252525253,15.22,18.22565671,18.22565671,320.979798
47.97979798,5.318181818,14.95,17.95565671,17.95565671,320.979798
47.97979798,5.383838384,14.65,17.65565671,17.65565671,320.979798
47.97979798,5.449494949,14.32,17.32565671,17.32565671,320.979798
47.97979798,5.515151515,13.97,16.97565671,16.97565671,320.979798
47.97979798,5.580808081,13.58,16.58565671,16.58565671,320.979798
47.97979798,5.646464646,13.16,16.16565671,16.16565671,320.979798
47.97979798,5.712121212,12.71,15.71565671,15.71565671,320.979798
47.97979798,5.777777778,12.23,15.23565671,15.23565671,320.979798
47.97979798,5.843434343,NaN,NaN,#VALUE!,320.979798
47.97979798,5.909090909,NaN,NaN,#VALUE!,320.979798
47.97979798,5.974747475,NaN,NaN,#VALUE!,320.979798
47.97979798,6.04040404,NaN,NaN,#VALUE!,320.979798
47.97979798,6.106060606,NaN,NaN,#VALUE!,320.979798
47.97979798,6.171717172,NaN,NaN,#VALUE!,320.979798
47.97979798,6.237373737,NaN,NaN,#VALUE!,320.979798
47.97979798,6.303030303,NaN,NaN,#VALUE!,320.979798
47.97979798,6.368686869,NaN,NaN,#VALUE!,320.979798
47.97979798,6.434343434,NaN,NaN,#VALUE!,320.979798
47.97979798,6.5,NaN,NaN,#VALUE!,320.979798
47.47474747,0,0,2.861990365,2.861990365,320.4747475
47.47474747,0.065656566,0.33,3.191990365,3.191990365,320.4747475
47.47474747,0.131313131,0.66,3.521990365,3.521990365,320.4747475
47.47474747,0.196969697,0.99,3.851990365,3.851990365,320.4747475
47.47474747,0.262626263,1.32,4.181990365,4.181990365,320.4747475
47.47474747,0.328282828,1.66,4.521990365,4.521990365,320.4747475
47.47474747,0.393939394,1.99,4.851990365,4.851990365,320.4747475
47.47474747,0.45959596,2.33,5.191990365,5.191990365,320.4747475
47.47474747,0.525252525,2.67,5.531990365,5.531990365,320.4747475
47.47474747,0.590909091,3.01,5.871990365,5.871990365,320.4747475
47.47474747,0.656565657,3.34,6.201990365,6.201990365,320.4747475
47.47474747,0.722222222,3.68,6.541990365,6.541990365,320.4747475
47.47474747,0.787878788,4.02,6.881990365,6.881990365,320.4747475
47.47474747,0.853535354,4.36,7.221990365,7.221990365,320.4747475
47.47474747,0.919191919,4.69,7.551990365,7.551990365,320.4747475
47.47474747,0.984848485,5.03,7.891990365,7.891990365,320.4747475
47.47474747,1.050505051,5.36,8.221990365,8.221990365,320.4747475
47.47474747,1.116161616,5.7,8.561990365,8.561990365,320.4747475
47.47474747,1.181818182,6.03,8.891990365,8.891990365,320.4747475
47.47474747,1.247474747,6.36,9.221990365,9.221990365,320.4747475
47.47474747,1.313131313,6.69,9.551990365,9.551990365,320.4747475
47.47474747,1.378787879,7.02,9.881990365,9.881990365,320.4747475
47.47474747,1.444444444,7.34,10.20199036,10.20199036,320.4747475
47.47474747,1.51010101,7.66,10.52199036,10.52199036,320.4747475
47.47474747,1.575757576,7.98,10.84199036,10.84199036,320.4747475
47.47474747,1.641414141,8.3,11.16199036,11.16199036,320.4747475
47.47474747,1.707070707,8.62,11.48199036,11.48199036,320.4747475
47.47474747,1.772727273,8.93,11.79199036,11.79199036,320.4747475
47.47474747,1.838383838,9.24,12.10199036,12.10199036,320.4747475
47.47474747,1.904040404,9.55,12.41199036,12.41199036,320.4747475
47.47474747,1.96969697,9.85,12.71199036,12.71199036,320.4747475
47.47474747,2.035353535,10.15,13.01199036,13.01199036,320.4747475
47.47474747,2.101010101,10.45,13.31199036,13.31199036,320.4747475
47.47474747,2.166666667,10.74,13.60199036,13.60199036,320.4747475
47.47474747,2.232323232,11.03,13.89199036,13.89199036,320.4747475
47.47474747,2.297979798,11.31,14.17199036,14.17199036,320.4747475
47.47474747,2.363636364,11.59,14.45199036,14.45199036,320.4747475
47.47474747,2.429292929,11.87,14.73199036,14.73199036,320.4747475
47.47474747,2.494949495,12.14,15.00199036,15.00199036,320.4747475
47.47474747,2.560606061,12.41,15.27199036,15.27199036,320.4747475
47.47474747,2.626262626,12.67,15.53199036,15.53199036,320.4747475
47.47474747,2.691919192,12.92,15.78199036,15.78199036,320.4747475
47.47474747,2.757575758,13.17,16.03199036,16.03199036,320.4747475
47.47474747,2.823232323,13.42,16.28199036,16.28199036,320.4747475
47.47474747,2.888888889,13.66,16.52199036,16.52199036,320.4747475
47.47474747,2.954545455,13.89,16.75199036,16.75199036,320.4747475
47.47474747,3.02020202,14.11,16.97199036,16.97199036,320.4747475
47.47474747,3.085858586,14.33,17.19199036,17.19199036,320.4747475
47.47474747,3.151515152,14.54,17.40199036,17.40199036,320.4747475
47.47474747,3.217171717,14.75,17.61199036,17.61199036,320.4747475
47.47474747,3.282828283,14.94,17.80199036,17.80199036,320.4747475
47.47474747,3.348484848,15.13,17.99199036,17.99199036,320.4747475
47.47474747,3.414141414,15.31,18.17199036,18.17199036,320.4747475
47.47474747,3.47979798,15.48,18.34199036,18.34199036,320.4747475
47.47474747,3.545454545,15.64,18.50199036,18.50199036,320.4747475
47.47474747,3.611111111,15.8,18.66199036,18.66199036,320.4747475
47.47474747,3.676767677,15.94,18.80199036,18.80199036,320.4747475
47.47474747,3.742424242,16.07,18.93199036,18.93199036,320.4747475
47.47474747,3.808080808,16.2,19.06199036,19.06199036,320.4747475
47.47474747,3.873737374,16.31,19.17199036,19.17199036,320.4747475
47.47474747,3.939393939,16.41,19.27199036,19.27199036,320.4747475
47.47474747,4.005050505,16.5,19.36199036,19.36199036,320.4747475
47.47474747,4.070707071,16.57,19.43199036,19.43199036,320.4747475
47.47474747,4.136363636,16.63,19.49199036,19.49199036,320.4747475
47.47474747,4.202020202,16.68,19.54199036,19.54199036,320.4747475
47.47474747,4.267676768,16.72,19.58199036,19.58199036,320.4747475
47.47474747,4.333333333,16.74,19.60199036,19.60199036,320.4747475
47.47474747,4.398989899,16.75,19.61199036,19.61199036,320.4747475
47.47474747,4.464646465,16.74,19.60199036,19.60199036,320.4747475
47.47474747,4.53030303,16.72,19.58199036,19.58199036,320.4747475
47.47474747,4.595959596,16.67,19.53199036,19.53199036,320.4747475
47.47474747,4.661616162,16.61,19.47199036,19.47199036,320.4747475
47.47474747,4.727272727,16.54,19.40199036,19.40199036,320.4747475
47.47474747,4.792929293,16.44,19.30199036,19.30199036,320.4747475
47.47474747,4.858585859,16.33,19.19199036,19.19199036,320.4747475
47.47474747,4.924242424,16.19,19.05199036,19.05199036,320.4747475
47.47474747,4.98989899,16.03,18.89199036,18.89199036,320.4747475
47.47474747,5.055555556,15.85,18.71199036,18.71199036,320.4747475
47.47474747,5.121212121,15.65,18.51199036,18.51199036,320.4747475
47.47474747,5.186868687,15.43,18.29199036,18.29199036,320.4747475
47.47474747,5.252525253,15.18,18.04199036,18.04199036,320.4747475
47.47474747,5.318181818,14.9,17.76199036,17.76199036,320.4747475
47.47474747,5.383838384,14.6,17.46199036,17.46199036,320.4747475
47.47474747,5.449494949,14.27,17.13199036,17.13199036,320.4747475
47.47474747,5.515151515,13.91,16.77199036,16.77199036,320.4747475
47.47474747,5.580808081,13.52,16.38199036,16.38199036,320.4747475
47.47474747,5.646464646,13.1,15.96199036,15.96199036,320.4747475
47.47474747,5.712121212,12.65,15.51199036,15.51199036,320.4747475
47.47474747,5.777777778,12.17,15.03199036,15.03199036,320.4747475
47.47474747,5.843434343,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.909090909,NaN,NaN,#VALUE!,320.4747475
47.47474747,5.974747475,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.04040404,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.106060606,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.171717172,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.237373737,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.303030303,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.368686869,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.434343434,NaN,NaN,#VALUE!,320.4747475
47.47474747,6.5,NaN,NaN,#VALUE!,320.4747475
46.96969697,0,0,2.721675739,2.721675739,319.969697
46.96969697,0.065656566,0.33,3.051675739,3.051675739,319.969697
46.96969697,0.131313131,0.66,3.381675739,3.381675739,319.969697
46.96969697,0.196969697,0.99,3.711675739,3.711675739,319.969697
46.96969697,0.262626263,1.32,4.041675739,4.041675739,319.969697
46.96969697,0.328282828,1.66,4.381675739,4.381675739,319.969697
46.96969697,0.393939394,1.99,4.711675739,4.711675739,319.969697
46.96969697,0.45959596,2.33,5.051675739,5.051675739,319.969697
46.96969697,0.525252525,2.66,5.381675739,5.381675739,319.969697
46.96969697,0.590909091,3,5.721675739,5.721675739,319.969697
46.96969697,0.656565657,3.34,6.061675739,6.061675739,319.969697
46.96969697,0.722222222,3.68,6.401675739,6.401675739,319.969697
46.96969697,0.787878788,4.01,6.731675739,6.731675739,319.969697
46.96969697,0.853535354,4.35,7.071675739,7.071675739,319.969697
46.96969697,0.919191919,4.69,7.411675739,7.411675739,319.969697
46.96969697,0.984848485,5.02,7.741675739,7.741675739,319.969697
46.96969697,1.050505051,5.35,8.071675739,8.071675739,319.969697
46.96969697,1.116161616,5.69,8.411675739,8.411675739,319.969697
46.96969697,1.181818182,6.02,8.741675739,8.741675739,319.969697
46.96969697,1.247474747,6.35,9.071675739,9.071675739,319.969697
46.96969697,1.313131313,6.68,9.401675739,9.401675739,319.969697
46.96969697,1.378787879,7,9.721675739,9.721675739,319.969697
46.96969697,1.444444444,7.33,10.05167574,10.05167574,319.969697
46.96969697,1.51010101,7.65,10.37167574,10.37167574,319.969697
46.96969697,1.575757576,7.97,10.69167574,10.69167574,319.969697
46.96969697,1.641414141,8.29,11.01167574,11.01167574,319.969697
46.96969697,1.707070707,8.6,11.32167574,11.32167574,319.969697
46.96969697,1.772727273,8.92,11.64167574,11.64167574,319.969697
46.96969697,1.838383838,9.22,11.94167574,11.94167574,319.969697
46.96969697,1.904040404,9.53,12.25167574,12.25167574,319.969697
46.96969697,1.96969697,9.83,12.55167574,12.55167574,319.969697
46.96969697,2.035353535,10.13,12.85167574,12.85167574,319.969697
46.96969697,2.101010101,10.43,13.15167574,13.15167574,319.969697
46.96969697,2.166666667,10.72,13.44167574,13.44167574,319.969697
46.96969697,2.232323232,11.01,13.73167574,13.73167574,319.969697
46.96969697,2.297979798,11.29,14.01167574,14.01167574,319.969697
46.96969697,2.363636364,11.57,14.29167574,14.29167574,319.969697
46.96969697,2.429292929,11.85,14.57167574,14.57167574,319.969697
46.96969697,2.494949495,12.12,14.84167574,14.84167574,319.969697
46.96969697,2.560606061,12.38,15.10167574,15.10167574,319.969697
46.96969697,2.626262626,12.65,15.37167574,15.37167574,319.969697
46.96969697,2.691919192,12.9,15.62167574,15.62167574,319.969697
46.96969697,2.757575758,13.15,15.87167574,15.87167574,319.969697
46.96969697,2.823232323,13.39,16.11167574,16.11167574,319.969697
46.96969697,2.888888889,13.63,16.35167574,16.35167574,319.969697
46.96969697,2.954545455,13.86,16.58167574,16.58167574,319.969697
46.96969697,3.02020202,14.09,16.81167574,16.81167574,319.969697
46.96969697,3.085858586,14.31,17.03167574,17.03167574,319.969697
46.96969697,3.151515152,14.52,17.24167574,17.24167574,319.969697
46.96969697,3.217171717,14.72,17.44167574,17.44167574,319.969697
46.96969697,3.282828283,14.92,17.64167574,17.64167574,319.969697
46.96969697,3.348484848,15.1,17.82167574,17.82167574,319.969697
46.96969697,3.414141414,15.28,18.00167574,18.00167574,319.969697
46.96969697,3.47979798,15.45,18.17167574,18.17167574,319.969697
46.96969697,3.545454545,15.62,18.34167574,18.34167574,319.969697
46.96969697,3.611111111,15.77,18.49167574,18.49167574,319.969697
46.96969697,3.676767677,15.91,18.63167574,18.63167574,319.969697
46.96969697,3.742424242,16.04,18.76167574,18.76167574,319.969697
46.96969697,3.808080808,16.17,18.89167574,18.89167574,319.969697
46.96969697,3.873737374,16.28,19.00167574,19.00167574,319.969697
46.96969697,3.939393939,16.38,19.10167574,19.10167574,319.969697
46.96969697,4.005050505,16.47,19.19167574,19.19167574,319.969697
46.96969697,4.070707071,16.54,19.26167574,19.26167574,319.969697
46.96969697,4.136363636,16.6,19.32167574,19.32167574,319.969697
46.96969697,4.202020202,16.65,19.37167574,19.37167574,319.969697
46.96969697,4.267676768,16.69,19.41167574,19.41167574,319.969697
46.96969697,4.333333333,16.71,19.43167574,19.43167574,319.969697
46.96969697,4.398989899,16.72,19.44167574,19.44167574,319.969697
46.96969697,4.464646465,16.71,19.43167574,19.43167574,319.969697
46.96969697,4.53030303,16.68,19.40167574,19.40167574,319.969697
46.96969697,4.595959596,16.64,19.36167574,19.36167574,319.969697
46.96969697,4.661616162,16.58,19.30167574,19.30167574,319.969697
46.96969697,4.727272727,16.5,19.22167574,19.22167574,319.969697
46.96969697,4.792929293,16.4,19.12167574,19.12167574,319.969697
46.96969697,4.858585859,16.29,19.01167574,19.01167574,319.969697
46.96969697,4.924242424,16.15,18.87167574,18.87167574,319.969697
46.96969697,4.98989899,15.99,18.71167574,18.71167574,319.969697
46.96969697,5.055555556,15.81,18.53167574,18.53167574,319.969697
46.96969697,5.121212121,15.61,18.33167574,18.33167574,319.969697
46.96969697,5.186868687,15.38,18.10167574,18.10167574,319.969697
46.96969697,5.252525253,15.13,17.85167574,17.85167574,319.969697
46.96969697,5.318181818,14.85,17.57167574,17.57167574,319.969697
46.96969697,5.383838384,14.55,17.27167574,17.27167574,319.969697
46.96969697,5.449494949,14.22,16.94167574,16.94167574,319.969697
46.96969697,5.515151515,13.86,16.58167574,16.58167574,319.969697
46.96969697,5.580808081,13.47,16.19167574,16.19167574,319.969697
46.96969697,5.646464646,13.04,15.76167574,15.76167574,319.969697
46.96969697,5.712121212,12.59,15.31167574,15.31167574,319.969697
46.96969697,5.777777778,NaN,NaN,#VALUE!,319.969697
46.96969697,5.843434343,NaN,NaN,#VALUE!,319.969697
46.96969697,5.909090909,NaN,NaN,#VALUE!,319.969697
46.96969697,5.974747475,NaN,NaN,#VALUE!,319.969697
46.96969697,6.04040404,NaN,NaN,#VALUE!,319.969697
46.96969697,6.106060606,NaN,NaN,#VALUE!,319.969697
46.96969697,6.171717172,NaN,NaN,#VALUE!,319.969697
46.96969697,6.237373737,NaN,NaN,#VALUE!,319.969697
46.96969697,6.303030303,NaN,NaN,#VALUE!,319.969697
46.96969697,6.368686869,NaN,NaN,#VALUE!,319.969697
46.96969697,6.434343434,NaN,NaN,#VALUE!,319.969697
46.96969697,6.5,NaN,NaN,#VALUE!,319.969697
46.46464646,0,0,2.584718236,2.584718236,319.4646465
46.46464646,0.065656566,0.33,2.914718236,2.914718236,319.4646465
46.46464646,0.131313131,0.66,3.244718236,3.244718236,319.4646465
46.46464646,0.196969697,0.99,3.574718236,3.574718236,319.4646465
46.46464646,0.262626263,1.32,3.904718236,3.904718236,319.4646465
46.46464646,0.328282828,1.65,4.234718236,4.234718236,319.4646465
46.46464646,0.393939394,1.99,4.574718236,4.574718236,319.4646465
46.46464646,0.45959596,2.32,4.904718236,4.904718236,319.4646465
46.46464646,0.525252525,2.66,5.244718236,5.244718236,319.4646465
46.46464646,0.590909091,3,5.584718236,5.584718236,319.4646465
46.46464646,0.656565657,3.33,5.914718236,5.914718236,319.4646465
46.46464646,0.722222222,3.67,6.254718236,6.254718236,319.4646465
46.46464646,0.787878788,4.01,6.594718236,6.594718236,319.4646465
46.46464646,0.853535354,4.34,6.924718236,6.924718236,319.4646465
46.46464646,0.919191919,4.68,7.264718236,7.264718236,319.4646465
46.46464646,0.984848485,5.01,7.594718236,7.594718236,319.4646465
46.46464646,1.050505051,5.35,7.934718236,7.934718236,319.4646465
46.46464646,1.116161616,5.68,8.264718236,8.264718236,319.4646465
46.46464646,1.181818182,6.01,8.594718236,8.594718236,319.4646465
46.46464646,1.247474747,6.34,8.924718236,8.924718236,319.4646465
46.46464646,1.313131313,6.67,9.254718236,9.254718236,319.4646465
46.46464646,1.378787879,6.99,9.574718236,9.574718236,319.4646465
46.46464646,1.444444444,7.32,9.904718236,9.904718236,319.4646465
46.46464646,1.51010101,7.64,10.22471824,10.22471824,319.4646465
46.46464646,1.575757576,7.96,10.54471824,10.54471824,319.4646465
46.46464646,1.641414141,8.27,10.85471824,10.85471824,319.4646465
46.46464646,1.707070707,8.59,11.17471824,11.17471824,319.4646465
46.46464646,1.772727273,8.9,11.48471824,11.48471824,319.4646465
46.46464646,1.838383838,9.21,11.79471824,11.79471824,319.4646465
46.46464646,1.904040404,9.51,12.09471824,12.09471824,319.4646465
46.46464646,1.96969697,9.82,12.40471824,12.40471824,319.4646465
46.46464646,2.035353535,10.12,12.70471824,12.70471824,319.4646465
46.46464646,2.101010101,10.41,12.99471824,12.99471824,319.4646465
